subject	segment	cloze	lab	item	n400
edin30	9	3	edin	102	1.97
edin30	10	3	edin	109	1.27
edin30	11	90	edin	115	21.66
edin30	12	0	edin	105	-6.27
edin30	13	0	edin	117	-0.59
edin30	14	3	edin	110	3.45
edin30	15	0	edin	106	2.83
edin30	16	90	edin	120	1.13
edin30	17	97	edin	108	-10.00
edin30	18	100	edin	112	-12.45
edin30	19	100	edin	119	-4.37
edin30	20	87	edin	111	23.04
edin30	21	97	edin	127	-5.55
edin30	22	80	edin	132	-6.55
edin30	23	0	edin	138	-4.83
edin30	24	97	edin	135	14.94
edin30	25	90	edin	129	-14.48
edin30	26	93	edin	124	5.47
edin30	27	0	edin	126	9.76
edin30	28	0	edin	137	-10.43
edin30	29	27	edin	128	0.79
edin30	30	0	edin	130	-5.04
edin30	31	0	edin	133	11.41
edin30	32	93	edin	123	-2.82
edin30	33	93	edin	140	-3.35
edin30	34	17	edin	122	11.82
edin30	35	97	edin	139	8.29
edin30	36	3	edin	121	-8.48
edin30	37	0	edin	125	1.94
edin30	38	77	edin	131	24.40
edin30	39	77	edin	136	2.75
edin30	40	30	edin	134	7.27
edin30	41	90	edin	151	-10.71
edin30	42	30	edin	154	1.05
edin30	43	20	edin	146	3.84
edin30	44	0	edin	157	-1.61
edin30	45	87	edin	152	-5.35
edin30	46	93	edin	155	12.57
edin30	47	17	edin	145	8.42
edin30	48	0	edin	158	11.49
edin30	49	7	edin	153	4.08
edin30	50	87	edin	148	4.72
edin30	51	90	edin	160	15.92
edin30	52	50	edin	149	0.02
edin30	53	90	edin	144	8.73
edin30	54	3	edin	150	10.81
edin30	55	93	edin	156	-14.46
edin30	56	73	edin	159	-0.57
edin30	57	93	edin	143	-16.24
edin30	58	7	edin	141	3.62
edin30	59	13	edin	142	6.86
edin30	60	100	edin	147	10.76
edin30	61	27	edin	168	2.72
edin30	62	87	edin	167	-1.98
edin30	63	3	edin	170	3.67
edin30	64	7	edin	165	-5.97
edin30	65	0	edin	174	10.99
edin30	66	93	edin	177	-14.80
edin30	67	90	edin	171	-5.71
edin30	68	83	edin	163	8.77
edin30	69	97	edin	179	10.07
edin30	70	60	edin	175	-21.43
edin30	71	0	edin	161	6.65
edin30	72	7	edin	173	-7.48
edin30	73	90	edin	176	0.93
edin30	74	0	edin	162	0.82
edin30	75	7	edin	166	-3.53
edin30	76	90	edin	172	2.02
edin30	77	97	edin	180	-3.51
edin30	78	83	edin	178	12.66
edin30	79	50	edin	164	10.16
edin30	80	0	edin	169	2.66
edin31	1	62	edin	117	3.83
edin31	2	97	edin	113	-5.62
edin31	3	80	edin	110	4.98
edin31	4	34	edin	108	-8.42
edin31	5	7	edin	103	11.78
edin31	6	93	edin	105	8.38
edin31	7	0	edin	116	-6.87
edin31	8	20	edin	104	-1.23
edin31	9	100	edin	106	-6.13
edin31	10	0	edin	107	9.26
edin31	11	0	edin	115	6.27
edin31	12	93	edin	109	10.59
edin31	13	13	edin	112	-2.03
edin31	14	0	edin	119	6.57
edin31	15	0	edin	120	12.44
edin31	16	97	edin	101	10.95
edin31	17	87	edin	118	-8.32
edin31	18	7	edin	111	2.85
edin31	19	90	edin	114	4.80
edin31	20	100	edin	102	26.22
edin31	21	0	edin	140	-0.43
edin31	22	93	edin	138	15.51
edin31	23	0	edin	135	6.63
edin31	24	80	edin	137	-6.49
edin31	25	67	edin	128	-2.61
edin31	26	0	edin	131	6.54
edin31	27	7	edin	136	-8.33
edin31	28	0	edin	139	13.41
edin31	29	97	edin	125	25.10
edin31	30	87	edin	126	0.11
edin31	31	3	edin	123	-5.79
edin31	32	3	edin	132	11.37
edin31	33	53	edin	122	19.09
edin31	34	40	edin	124	9.50
edin31	35	77	edin	121	14.28
edin31	36	97	edin	134	7.47
edin31	37	53	edin	133	2.70
edin31	38	90	edin	130	21.91
edin31	39	0	edin	127	-8.71
edin31	40	90	edin	129	-1.19
edin31	41	63	edin	146	8.22
edin31	42	7	edin	159	2.71
edin31	43	3	edin	151	2.66
edin31	44	67	edin	145	35.94
edin31	45	0	edin	156	17.85
edin31	46	40	edin	143	-23.28
edin31	47	13	edin	147	-4.88
edin31	48	37	edin	142	2.99
edin31	49	27	edin	160	2.57
edin31	50	93	edin	153	-0.18
edin31	51	37	edin	150	2.40
edin31	52	77	edin	154	-23.79
edin31	53	0	edin	152	7.36
edin31	54	100	edin	141	20.94
edin31	55	73	edin	158	20.94
edin31	56	40	edin	149	1.59
edin31	57	0	edin	148	8.80
edin31	58	69	edin	157	15.28
edin31	59	70	edin	162	3.29
edin31	60	0	edin	179	13.24
edin31	61	93	edin	165	2.46
edin31	62	0	edin	167	7.76
edin31	63	23	edin	166	8.16
edin31	64	77	edin	164	-17.29
edin31	65	57	edin	170	7.53
edin31	66	0	edin	176	13.70
edin31	67	0	edin	180	6.01
edin31	68	93	edin	174	2.99
edin31	69	0	edin	171	8.39
edin31	70	0	edin	172	9.82
edin31	71	10	edin	168	-6.65
edin31	72	0	edin	175	27.47
edin31	73	97	edin	178	-1.31
edin31	74	34	edin	161	12.83
edin31	75	100	edin	177	12.00
edin31	76	0	edin	163	-10.17
edin31	77	80	edin	173	-5.02
edin31	78	93	edin	169	47.17
edin32	1	13	edin	112	-3.45
edin32	2	62	edin	117	8.76
edin32	3	100	edin	102	-12.29
edin32	4	90	edin	114	6.43
edin32	5	7	edin	103	-10.48
edin32	6	7	edin	111	22.38
edin32	7	93	edin	109	-0.50
edin32	8	0	edin	107	0.95
edin32	9	97	edin	101	0.56
edin32	10	34	edin	108	14.05
edin32	11	100	edin	106	19.81
edin32	12	87	edin	118	-1.00
edin32	13	20	edin	104	7.88
edin32	14	97	edin	113	21.42
edin32	15	0	edin	116	-6.62
edin32	16	93	edin	105	27.65
edin32	17	0	edin	120	2.26
edin32	18	0	edin	119	2.44
edin32	19	80	edin	110	0.31
edin32	20	0	edin	139	3.65
edin32	21	3	edin	123	5.18
edin32	22	87	edin	126	1.71
edin32	23	0	edin	131	-4.33
edin32	24	67	edin	128	-6.18
edin32	25	0	edin	127	-15.42
edin32	26	53	edin	133	28.43
edin32	27	53	edin	122	-15.12
edin32	28	80	edin	137	15.94
edin32	29	90	edin	129	1.48
edin32	30	7	edin	136	-7.68
edin32	31	97	edin	134	7.27
edin32	32	93	edin	138	10.02
edin32	33	0	edin	140	-5.60
edin32	34	90	edin	130	1.52
edin32	35	97	edin	125	-6.63
edin32	36	77	edin	121	4.31
edin32	37	0	edin	135	-10.85
edin32	38	40	edin	124	0.58
edin32	39	37	edin	150	21.87
edin32	40	7	edin	159	0.25
edin32	41	67	edin	145	10.82
edin32	42	40	edin	149	14.12
edin32	43	0	edin	156	-2.96
edin32	44	40	edin	143	7.94
edin32	45	77	edin	154	-2.69
edin32	46	0	edin	148	1.24
edin32	47	93	edin	153	-8.23
edin32	48	37	edin	142	-2.05
edin32	49	60	edin	155	-1.23
edin32	50	3	edin	151	3.27
edin32	51	63	edin	146	6.10
edin32	52	100	edin	141	1.41
edin32	53	73	edin	158	27.29
edin32	54	47	edin	144	8.27
edin32	55	0	edin	152	6.08
edin32	56	27	edin	160	12.06
edin32	57	69	edin	157	11.84
edin32	58	13	edin	147	-5.02
edin32	59	0	edin	172	3.98
edin32	60	0	edin	175	11.21
edin32	61	97	edin	178	23.29
edin32	62	93	edin	169	5.73
edin32	63	93	edin	174	-3.27
edin32	64	10	edin	168	-7.02
edin32	65	100	edin	177	5.30
edin32	66	0	edin	179	10.07
edin32	67	0	edin	167	14.17
edin32	68	57	edin	170	6.40
edin32	69	0	edin	163	-10.83
edin32	70	23	edin	166	-4.90
edin32	71	70	edin	162	4.52
edin32	72	34	edin	161	14.69
edin32	73	0	edin	180	5.80
edin32	74	77	edin	164	4.96
edin32	75	0	edin	171	4.88
edin32	76	93	edin	165	11.88
edin32	77	0	edin	176	2.61
edin33	1	100	edin	103	11.35
edin33	2	3	edin	102	14.62
edin33	3	3	edin	110	18.04
edin33	4	0	edin	118	2.44
edin33	5	0	edin	101	36.20
edin33	6	100	edin	112	16.92
edin33	7	80	edin	107	-34.99
edin33	8	93	edin	116	-14.64
edin33	9	90	edin	115	-7.69
edin33	10	0	edin	114	39.54
edin33	11	100	edin	119	3.33
edin33	12	0	edin	106	-6.81
edin33	13	87	edin	111	-3.04
edin33	14	90	edin	120	-18.37
edin33	15	0	edin	105	2.27
edin33	16	0	edin	113	27.89
edin33	17	97	edin	139	31.98
edin33	18	27	edin	128	20.01
edin33	19	93	edin	124	-18.70
edin33	20	30	edin	134	11.41
edin33	21	97	edin	135	-1.07
edin33	22	77	edin	131	-15.22
edin33	23	0	edin	130	-9.96
edin33	24	97	edin	127	6.04
edin33	25	90	edin	129	6.85
edin33	26	17	edin	122	14.79
edin33	27	80	edin	132	-10.98
edin33	28	93	edin	140	8.65
edin33	29	0	edin	126	23.10
edin33	30	93	edin	123	17.82
edin33	31	0	edin	125	-5.73
edin33	32	77	edin	136	23.98
edin33	33	0	edin	133	-37.18
edin33	34	0	edin	138	-1.94
edin33	35	3	edin	121	10.43
edin33	36	3	edin	150	3.64
edin33	37	87	edin	152	1.16
edin33	38	0	edin	158	-0.13
edin33	39	93	edin	156	7.57
edin33	40	93	edin	143	-14.60
edin33	41	7	edin	141	14.78
edin33	42	90	edin	144	-17.89
edin33	43	20	edin	146	-13.39
edin33	44	100	edin	147	-8.23
edin33	45	7	edin	153	3.47
edin33	46	90	edin	151	11.28
edin33	47	87	edin	148	19.52
edin33	48	30	edin	154	18.68
edin33	49	93	edin	155	-19.67
edin33	50	17	edin	145	-9.13
edin33	51	73	edin	159	1.02
edin33	52	13	edin	142	-4.45
edin33	53	7	edin	165	9.12
edin33	54	90	edin	172	4.57
edin33	55	0	edin	162	24.02
edin33	56	27	edin	168	-12.69
edin33	57	60	edin	175	-25.03
edin33	58	7	edin	166	-17.66
edin33	59	7	edin	173	13.00
edin33	60	90	edin	176	12.14
edin33	61	90	edin	171	4.54
edin33	62	93	edin	177	4.93
edin33	63	97	edin	179	-9.18
edin33	64	83	edin	178	20.44
edin33	65	83	edin	163	26.18
edin33	66	3	edin	170	-10.29
edin33	67	87	edin	167	-0.80
edin33	68	0	edin	161	-6.20
edin33	69	97	edin	180	0.50
edin33	70	0	edin	174	-27.58
edin33	71	50	edin	164	0.61
edin33	72	0	edin	169	12.07
edin34	1	0	edin	106	21.99
edin34	2	0	edin	117	3.41
edin34	3	90	edin	115	-11.25
edin34	4	0	edin	105	-7.08
edin34	5	90	edin	120	-10.12
edin34	6	80	edin	107	-14.83
edin34	7	93	edin	104	8.76
edin34	8	0	edin	118	9.38
edin34	9	3	edin	102	-3.30
edin34	10	3	edin	109	-15.74
edin34	11	97	edin	108	-2.17
edin34	12	3	edin	110	-13.74
edin34	13	0	edin	113	-7.07
edin34	14	0	edin	114	-3.98
edin34	15	100	edin	112	2.40
edin34	16	0	edin	101	6.35
edin34	17	87	edin	111	33.86
edin34	18	100	edin	119	-9.86
edin34	19	93	edin	116	-7.32
edin34	20	93	edin	123	7.46
edin34	21	0	edin	126	8.31
edin34	22	77	edin	131	-12.24
edin34	23	0	edin	138	-12.59
edin34	24	0	edin	130	-0.62
edin34	25	90	edin	129	9.42
edin34	26	3	edin	121	3.72
edin34	27	17	edin	122	21.56
edin34	28	80	edin	132	9.04
edin34	29	97	edin	135	29.59
edin34	30	27	edin	128	21.60
edin34	31	97	edin	127	-1.79
edin34	32	0	edin	125	-16.53
edin34	33	93	edin	124	-30.85
edin34	34	30	edin	134	-2.24
edin34	35	97	edin	139	14.70
edin34	36	93	edin	140	-2.57
edin34	37	0	edin	137	12.08
edin34	38	0	edin	133	5.60
edin34	39	3	edin	150	0.33
edin34	40	0	edin	158	-6.76
edin34	41	7	edin	153	9.71
edin34	42	93	edin	156	1.88
edin34	43	90	edin	160	11.10
edin34	44	0	edin	157	-3.28
edin34	45	7	edin	141	-10.58
edin34	46	50	edin	149	11.90
edin34	47	87	edin	148	18.96
edin34	48	17	edin	145	9.44
edin34	49	90	edin	151	-3.69
edin34	50	93	edin	155	-11.83
edin34	51	20	edin	146	-0.07
edin34	52	30	edin	154	-16.25
edin34	53	90	edin	144	8.42
edin34	54	13	edin	142	17.70
edin34	55	87	edin	152	-2.74
edin34	56	93	edin	143	-3.53
edin34	57	73	edin	159	29.80
edin34	58	100	edin	147	-4.90
edin34	59	0	edin	169	8.60
edin34	60	0	edin	174	-19.60
edin34	61	90	edin	171	-21.88
edin34	62	7	edin	173	-2.08
edin34	63	0	edin	161	8.05
edin34	64	90	edin	172	5.29
edin34	65	50	edin	164	13.22
edin34	66	83	edin	178	-16.71
edin34	67	87	edin	167	-7.77
edin34	68	93	edin	177	-8.83
edin34	69	90	edin	176	6.17
edin34	70	97	edin	179	3.43
edin34	71	60	edin	175	-12.54
edin34	72	27	edin	168	5.48
edin34	73	3	edin	170	-9.54
edin34	74	97	edin	180	11.47
edin34	75	7	edin	166	0.51
edin36	1	93	edin	105	-5.33
edin36	2	90	edin	114	-17.01
edin36	3	80	edin	110	-2.85
edin36	4	87	edin	118	4.31
edin36	5	97	edin	101	32.46
edin36	6	7	edin	111	-34.49
edin36	7	7	edin	103	-5.99
edin36	8	20	edin	104	-34.05
edin36	9	100	edin	106	-24.85
edin36	10	0	edin	107	8.02
edin36	11	0	edin	115	6.34
edin36	12	13	edin	112	18.34
edin36	13	62	edin	117	-15.09
edin36	14	0	edin	116	-12.75
edin36	15	93	edin	109	11.14
edin36	16	100	edin	102	9.45
edin36	17	97	edin	113	23.89
edin36	18	0	edin	120	6.47
edin36	19	0	edin	119	-26.44
edin36	20	34	edin	108	17.23
edin36	21	87	edin	126	14.41
edin36	22	0	edin	139	-23.77
edin36	23	3	edin	123	33.03
edin36	24	0	edin	135	-44.89
edin36	25	67	edin	128	-3.46
edin36	26	77	edin	121	-19.00
edin36	27	7	edin	136	0.24
edin36	28	53	edin	122	-2.99
edin36	29	93	edin	138	-1.99
edin36	30	0	edin	127	18.62
edin36	31	97	edin	125	17.71
edin36	32	97	edin	134	2.89
edin36	33	40	edin	124	2.35
edin36	34	0	edin	140	13.07
edin36	35	3	edin	132	-2.43
edin36	36	0	edin	131	-0.81
edin36	37	80	edin	137	-6.09
edin36	38	90	edin	130	-2.49
edin36	39	90	edin	129	0.15
edin36	40	53	edin	133	15.06
edin36	41	0	edin	156	20.92
edin36	42	0	edin	148	1.40
edin36	43	77	edin	154	9.93
edin36	44	93	edin	153	10.44
edin36	45	63	edin	146	-2.48
edin36	46	27	edin	160	4.75
edin36	47	37	edin	150	11.10
edin36	48	100	edin	141	-33.68
edin36	49	0	edin	152	-9.23
edin36	50	73	edin	158	-68.24
edin36	51	69	edin	157	15.36
edin36	52	40	edin	143	6.59
edin36	53	13	edin	147	13.84
edin36	54	37	edin	142	4.77
edin36	55	60	edin	155	-16.49
edin36	56	3	edin	151	10.46
edin36	57	7	edin	159	26.07
edin36	58	47	edin	144	9.81
edin36	59	67	edin	145	22.59
edin36	60	34	edin	161	6.46
edin36	61	0	edin	167	-17.67
edin36	62	93	edin	169	24.39
edin36	63	0	edin	171	0.54
edin36	64	97	edin	178	-20.43
edin36	65	0	edin	179	1.90
edin36	66	93	edin	174	-22.31
edin36	67	80	edin	173	-11.57
edin36	68	23	edin	166	2.30
edin36	69	77	edin	164	9.61
edin36	70	57	edin	170	-11.05
edin36	71	0	edin	163	-21.11
edin36	72	0	edin	172	30.60
edin36	73	0	edin	180	1.73
edin36	74	0	edin	176	-18.14
edin36	75	70	edin	162	37.72
edin36	76	10	edin	168	14.51
edin36	77	93	edin	165	8.44
edin36	78	100	edin	177	1.62
edin36	79	0	edin	175	7.48
edin37	1	97	edin	108	6.81
edin37	2	3	edin	102	-6.66
edin37	3	90	edin	115	-5.91
edin37	4	90	edin	120	1.64
edin37	5	0	edin	105	-22.40
edin37	6	3	edin	110	6.09
edin37	7	93	edin	104	1.39
edin37	8	3	edin	109	2.62
edin37	9	100	edin	103	-16.79
edin37	10	0	edin	117	-6.56
edin37	11	0	edin	101	-5.24
edin37	12	0	edin	118	-11.20
edin37	13	0	edin	113	16.22
edin37	14	93	edin	116	15.67
edin37	15	0	edin	114	15.82
edin37	16	100	edin	119	7.91
edin37	17	100	edin	112	20.08
edin37	18	0	edin	106	0.38
edin37	19	87	edin	111	8.10
edin37	20	77	edin	131	15.06
edin37	21	90	edin	129	22.25
edin37	22	93	edin	140	-4.80
edin37	23	97	edin	135	9.90
edin37	24	3	edin	121	21.01
edin37	25	17	edin	122	-2.69
edin37	26	93	edin	123	21.52
edin37	27	0	edin	130	-11.81
edin37	28	80	edin	132	6.89
edin37	29	97	edin	139	-18.47
edin37	30	0	edin	126	-5.16
edin37	31	0	edin	137	-2.07
edin37	32	0	edin	133	-26.02
edin37	33	97	edin	127	-3.35
edin37	34	30	edin	134	-21.68
edin37	35	77	edin	136	1.72
edin37	36	0	edin	138	28.35
edin37	37	93	edin	124	-0.11
edin37	38	27	edin	128	14.41
edin37	39	0	edin	125	9.05
edin37	40	3	edin	150	2.82
edin37	41	13	edin	142	-17.57
edin37	42	0	edin	157	-4.88
edin37	43	7	edin	153	0.49
edin37	44	93	edin	156	9.32
edin37	45	100	edin	147	-10.69
edin37	46	87	edin	152	11.89
edin37	47	17	edin	145	-7.53
edin37	48	93	edin	155	19.22
edin37	49	30	edin	154	11.97
edin37	50	7	edin	141	-6.39
edin37	51	90	edin	144	2.87
edin37	52	93	edin	143	0.69
edin37	53	0	edin	158	-6.81
edin37	54	50	edin	149	4.93
edin37	55	73	edin	159	-1.87
edin37	56	90	edin	151	-4.34
edin37	57	87	edin	148	0.65
edin37	58	20	edin	146	-9.01
edin37	59	83	edin	178	-10.80
edin37	60	97	edin	180	19.56
edin37	61	83	edin	163	11.48
edin37	62	90	edin	172	0.11
edin37	63	0	edin	174	-21.30
edin37	64	7	edin	166	-14.36
edin37	65	93	edin	177	3.90
edin37	66	0	edin	161	-2.81
edin37	67	50	edin	164	4.19
edin37	68	87	edin	167	22.78
edin37	69	0	edin	162	10.72
edin37	70	7	edin	165	20.64
edin37	71	90	edin	176	1.87
edin37	72	7	edin	173	-10.67
edin37	73	27	edin	168	-10.91
edin37	74	0	edin	169	8.95
edin37	75	97	edin	179	-10.40
edin37	76	60	edin	175	5.98
edin37	77	3	edin	170	-24.90
edin38	1	0	edin	106	1.62
edin38	2	100	edin	119	-16.56
edin38	3	100	edin	103	-13.91
edin38	4	100	edin	112	-18.81
edin38	5	3	edin	109	-6.58
edin38	6	0	edin	118	3.02
edin38	7	0	edin	117	-3.67
edin38	8	90	edin	120	-1.05
edin38	9	3	edin	102	1.77
edin38	10	87	edin	111	25.44
edin38	11	97	edin	108	-12.52
edin38	12	0	edin	105	-4.04
edin38	13	93	edin	104	-6.65
edin38	14	0	edin	114	12.45
edin38	15	80	edin	107	21.35
edin38	16	0	edin	101	0.56
edin38	17	90	edin	115	9.88
edin38	18	93	edin	116	7.16
edin38	19	90	edin	129	18.78
edin38	20	0	edin	137	-1.33
edin38	21	77	edin	136	-4.89
edin38	22	93	edin	123	-2.57
edin38	23	97	edin	139	1.84
edin38	24	0	edin	126	8.63
edin38	25	0	edin	125	5.53
edin38	26	93	edin	140	11.10
edin38	27	97	edin	127	2.89
edin38	28	97	edin	135	18.01
edin38	29	17	edin	122	13.15
edin38	30	0	edin	130	4.92
edin38	31	93	edin	124	-10.54
edin38	32	80	edin	132	15.47
edin38	33	0	edin	138	-9.35
edin38	34	0	edin	133	9.19
edin38	35	3	edin	121	-1.59
edin38	36	77	edin	131	4.67
edin38	37	90	edin	151	5.38
edin38	38	73	edin	159	20.37
edin38	39	20	edin	146	-13.15
edin38	40	3	edin	150	-3.38
edin38	41	30	edin	154	5.80
edin38	42	90	edin	160	8.64
edin38	43	93	edin	155	16.94
edin38	44	93	edin	143	6.60
edin38	45	50	edin	149	-3.27
edin38	46	87	edin	152	14.76
edin38	47	90	edin	144	14.94
edin38	48	0	edin	158	4.37
edin38	49	7	edin	153	-15.99
edin38	50	87	edin	148	5.38
edin38	51	93	edin	156	-1.73
edin38	52	13	edin	142	2.03
edin38	53	7	edin	141	-9.14
edin38	54	100	edin	147	2.17
edin38	55	17	edin	145	1.07
edin38	56	0	edin	157	9.27
edin38	57	90	edin	172	9.61
edin38	58	93	edin	177	-10.94
edin38	59	3	edin	170	17.37
edin38	60	7	edin	165	3.97
edin38	61	87	edin	167	6.17
edin38	62	83	edin	178	-9.58
edin38	63	27	edin	168	31.33
edin38	64	7	edin	166	22.66
edin38	65	0	edin	174	-18.51
edin38	66	83	edin	163	-8.10
edin38	67	0	edin	161	2.10
edin38	68	97	edin	180	22.76
edin38	69	0	edin	169	0.18
edin38	70	50	edin	164	1.94
edin38	71	90	edin	176	-20.51
edin38	72	0	edin	162	2.79
edin38	73	90	edin	171	28.00
edin38	74	7	edin	173	6.27
edin38	75	97	edin	179	19.20
edin38	76	60	edin	175	14.06
edin39	1	0	edin	116	8.44
edin39	2	80	edin	110	-5.45
edin39	3	13	edin	112	3.98
edin39	4	97	edin	101	14.37
edin39	5	87	edin	118	15.55
edin39	6	20	edin	104	17.05
edin39	7	0	edin	120	-0.78
edin39	8	0	edin	107	-8.37
edin39	9	93	edin	109	19.95
edin39	10	0	edin	119	-0.73
edin39	11	100	edin	106	11.95
edin39	12	97	edin	113	-6.85
edin39	13	62	edin	117	18.09
edin39	14	7	edin	111	15.01
edin39	15	100	edin	102	12.21
edin39	16	0	edin	115	-3.37
edin39	17	93	edin	105	19.57
edin39	18	34	edin	108	13.18
edin39	19	7	edin	103	7.19
edin39	20	0	edin	140	3.47
edin39	21	67	edin	128	1.15
edin39	22	7	edin	136	4.74
edin39	23	3	edin	132	-14.68
edin39	24	97	edin	125	-0.24
edin39	25	97	edin	134	18.87
edin39	26	93	edin	138	-5.98
edin39	27	77	edin	121	11.75
edin39	28	90	edin	129	14.54
edin39	29	40	edin	124	4.70
edin39	30	53	edin	122	18.71
edin39	31	3	edin	123	-1.09
edin39	32	0	edin	131	14.65
edin39	33	87	edin	126	6.72
edin39	34	80	edin	137	31.69
edin39	35	0	edin	127	-0.06
edin39	36	0	edin	135	-4.47
edin39	37	90	edin	130	15.81
edin39	38	53	edin	133	7.69
edin39	39	0	edin	139	0.23
edin39	40	60	edin	155	-4.96
edin39	41	0	edin	156	1.57
edin39	42	93	edin	153	-6.10
edin39	43	0	edin	148	-22.01
edin39	44	73	edin	158	36.97
edin39	45	47	edin	144	-10.49
edin39	46	37	edin	142	22.18
edin39	47	69	edin	157	-3.47
edin39	48	40	edin	149	26.74
edin39	49	37	edin	150	10.46
edin39	50	100	edin	141	16.34
edin39	51	67	edin	145	4.54
edin39	52	63	edin	146	2.01
edin39	53	3	edin	151	12.11
edin39	54	27	edin	160	28.88
edin39	55	13	edin	147	-8.18
edin39	56	40	edin	143	3.29
edin39	57	7	edin	159	-5.13
edin39	58	0	edin	152	3.74
edin39	59	23	edin	166	0.90
edin39	60	0	edin	167	19.49
edin39	61	97	edin	178	9.14
edin39	62	0	edin	175	1.58
edin39	63	93	edin	169	10.85
edin39	64	0	edin	176	17.00
edin39	65	77	edin	164	25.02
edin39	66	10	edin	168	0.52
edin39	67	80	edin	173	6.39
edin39	68	100	edin	177	-17.12
edin39	69	93	edin	174	4.80
edin39	70	0	edin	180	7.65
edin39	71	34	edin	161	10.56
edin39	72	93	edin	165	9.58
edin39	73	0	edin	179	7.31
edin39	74	0	edin	172	-26.08
edin39	75	70	edin	162	-17.16
edin39	76	0	edin	171	21.53
edin39	77	57	edin	170	-11.61
edin4	1	80	edin	110	21.93
edin4	2	0	edin	115	9.33
edin4	3	93	edin	109	-7.74
edin4	4	100	edin	106	22.31
edin4	5	13	edin	112	-4.65
edin4	6	7	edin	103	16.93
edin4	7	100	edin	102	15.09
edin4	8	87	edin	118	24.25
edin4	9	0	edin	120	23.72
edin4	10	34	edin	108	13.77
edin4	11	0	edin	119	-9.27
edin4	12	62	edin	117	-0.38
edin4	13	93	edin	105	4.74
edin4	14	0	edin	116	11.55
edin4	15	90	edin	114	5.63
edin4	16	97	edin	113	12.02
edin4	17	7	edin	111	6.78
edin4	18	20	edin	104	-5.03
edin4	19	97	edin	101	3.72
edin4	20	0	edin	107	-1.11
edin4	21	40	edin	124	-1.96
edin4	22	93	edin	138	10.11
edin4	23	67	edin	128	-2.71
edin4	24	53	edin	122	2.20
edin4	25	97	edin	134	11.47
edin4	26	0	edin	135	7.86
edin4	27	0	edin	139	18.15
edin4	28	77	edin	121	13.83
edin4	29	3	edin	132	13.20
edin4	30	80	edin	137	4.48
edin4	31	7	edin	136	7.02
edin4	32	3	edin	123	24.72
edin4	33	0	edin	140	1.91
edin4	34	90	edin	129	-5.32
edin4	35	97	edin	125	27.38
edin4	36	87	edin	126	7.19
edin4	37	0	edin	131	0.04
edin4	38	90	edin	130	-22.72
edin4	39	53	edin	133	-2.05
edin4	40	0	edin	127	34.14
edin4	41	77	edin	154	32.15
edin4	42	3	edin	151	14.61
edin4	43	47	edin	144	8.95
edin4	44	40	edin	143	7.33
edin4	45	73	edin	158	-0.61
edin4	46	67	edin	145	10.98
edin4	47	63	edin	146	3.29
edin4	48	0	edin	152	-12.37
edin4	49	60	edin	155	17.45
edin4	50	100	edin	141	32.36
edin4	51	40	edin	149	-18.96
edin4	52	7	edin	159	8.59
edin4	53	13	edin	147	-2.56
edin4	54	69	edin	157	-0.65
edin4	55	0	edin	148	1.50
edin4	56	37	edin	142	2.84
edin4	57	27	edin	160	14.56
edin4	58	0	edin	156	0.66
edin4	59	93	edin	153	-17.19
edin4	60	37	edin	150	-9.05
edin4	61	0	edin	172	10.32
edin4	62	93	edin	169	27.31
edin4	63	0	edin	175	13.10
edin4	64	10	edin	168	4.53
edin4	65	97	edin	178	11.02
edin4	66	93	edin	165	24.32
edin4	67	80	edin	173	10.93
edin4	68	57	edin	170	-2.07
edin4	69	0	edin	179	17.38
edin4	70	0	edin	180	7.27
edin4	71	77	edin	164	13.35
edin4	72	0	edin	163	19.93
edin4	73	100	edin	177	11.27
edin4	74	0	edin	171	-9.23
edin4	75	0	edin	176	4.73
edin4	76	93	edin	174	8.69
edin4	77	23	edin	166	-4.66
edin4	78	0	edin	167	6.11
edin4	79	34	edin	161	21.51
edin4	80	70	edin	162	15.69
edin40	1	0	edin	116	6.94
edin40	2	7	edin	111	3.69
edin40	3	97	edin	101	19.38
edin40	4	97	edin	113	32.16
edin40	5	80	edin	110	8.03
edin40	6	20	edin	104	-11.73
edin40	7	100	edin	106	-9.95
edin40	8	0	edin	120	-11.00
edin40	9	62	edin	117	9.72
edin40	10	90	edin	114	-12.70
edin40	11	7	edin	103	2.08
edin40	12	13	edin	112	-2.71
edin40	13	93	edin	109	0.07
edin40	14	0	edin	115	0.68
edin40	15	34	edin	108	-13.50
edin40	16	0	edin	107	-6.81
edin40	17	0	edin	119	18.11
edin40	18	93	edin	105	0.24
edin40	19	100	edin	102	16.61
edin40	20	87	edin	118	-2.79
edin40	21	0	edin	139	6.78
edin40	22	7	edin	136	-0.34
edin40	23	0	edin	135	1.63
edin40	24	0	edin	140	3.57
edin40	25	67	edin	128	3.52
edin40	26	0	edin	131	-1.89
edin40	27	90	edin	130	1.30
edin40	28	87	edin	126	-2.86
