subject,item,condition,word_position,region_position,rawRT,residRT,qcorrect,experiment
3,2,subjgap,2,1,272,4.21,1,tedrg1
3,2,subjgap,3,2,362,105.55,1,tedrg2
3,2,subjgap,4,3,455,181.54,1,tedrg2
3,2,subjgap,5,3,239,-17.45,1,tedrg3
3,2,subjgap,6,3,212,-44.45,1,tedrg3
3,2,subjgap,7,4,220,-42.12,1,tedrg4
3,2,subjgap,8,4,205,-51.45,1,tedrg4
3,2,subjgap,9,4,190,-77.79,1,tedrg4
3,2,subjgap,11,5,205,-57.12,1,tedrg5
3,2,subjgap,12,5,220,-36.45,1,tedrg6
3,2,subjgap,13,5,183,-79.12,1,tedrg6
3,2,subjgap,14,6,366,81.2,1,tedrg7
3,3,objgap,1,1,272,15.55,1,tedrg1
3,3,objgap,2,1,354,97.55,1,tedrg1
3,3,objgap,3,2,209,-47.45,1,tedrg2
3,3,objgap,4,3,209,-47.45,1,tedrg2
3,3,objgap,5,3,201,-61.12,1,tedrg2
3,3,objgap,6,3,194,-79.46,1,tedrg3
3,3,objgap,7,4,190,-72.12,1,tedrg3
3,3,objgap,8,4,190,-66.45,1,tedrg4
3,3,objgap,9,4,209,-47.45,1,tedrg4
3,3,objgap,11,5,191,-65.45,1,tedrg5
3,3,objgap,12,5,220,-42.12,1,tedrg6
3,3,objgap,13,5,485,200.2,1,tedrg6
3,3,objgap,14,6,272,4.21,1,tedrg7
3,3,objgap,15,6,183,-101.8,1,tedrg7
3,3,objgap,16,6,324,73.22,1,tedrg7
3,3,objgap,17,6,288,31.55,1,tedrg7
3,3,objgap,18,6,783,481.19,1,tedrg7
3,4,subjgap,1,1,303,46.55,1,tedrg1
3,4,subjgap,2,1,448,174.54,1,tedrg1
3,4,subjgap,3,2,313,56.55,1,tedrg2
3,4,subjgap,4,3,496,199.86,1,tedrg2
3,4,subjgap,5,3,228,-28.45,1,tedrg3
3,4,subjgap,6,3,224,-60.8,1,tedrg3
3,4,subjgap,7,4,239,-11.78,1,tedrg4
3,4,subjgap,8,4,220,-36.45,1,tedrg4
3,4,subjgap,9,4,216,-68.8,1,tedrg4
3,4,subjgap,11,5,194,-62.45,1,tedrg5
3,4,subjgap,12,5,201,-72.46,1,tedrg6
3,4,subjgap,13,5,344,93.22,1,tedrg6
3,4,subjgap,14,6,198,-81.13,1,tedrg7
3,4,subjgap,15,6,194,-56.78,1,tedrg7
3,4,subjgap,16,6,250,-6.45,1,tedrg7
3,4,subjgap,17,6,228,-56.8,1,tedrg7
3,4,subjgap,18,6,254,-36.47,1,tedrg7
3,5,objgap,1,1,280,23.55,1,tedrg1
3,5,objgap,2,1,425,157.21,1,tedrg1
3,5,objgap,3,2,280,23.55,1,tedrg2
3,5,objgap,4,3,253,-3.45,1,tedrg2
3,5,objgap,5,3,224,-49.46,1,tedrg2
3,5,objgap,6,3,306,43.88,1,tedrg3
3,5,objgap,7,4,276,25.22,1,tedrg3
3,5,objgap,8,4,194,-62.45,1,tedrg4
3,5,objgap,9,4,231,-53.8,1,tedrg4
3,5,objgap,11,5,220,-36.45,1,tedrg5
3,5,objgap,12,5,295,15.87,1,tedrg6
3,5,objgap,13,5,216,-51.79,1,tedrg6
3,5,objgap,14,6,205,-51.45,1,tedrg7
3,5,objgap,15,6,343,41.19,1,tedrg7
3,6,subjgap,1,1,317,60.55,1,tedrg1
3,6,subjgap,2,1,246,-27.46,1,tedrg1
3,6,subjgap,3,2,269,12.55,1,tedrg2
3,6,subjgap,4,3,262,-17.13,1,tedrg2
3,6,subjgap,5,3,250,-6.45,1,tedrg3
3,6,subjgap,6,3,205,-68.46,1,tedrg3
3,6,subjgap,7,4,276,25.22,1,tedrg4
3,6,subjgap,8,4,220,-36.45,1,tedrg4
3,6,subjgap,9,4,220,-47.79,1,tedrg4
3,6,subjgap,11,5,216,-57.46,1,tedrg5
3,6,subjgap,12,5,192,-75.79,1,tedrg6
3,6,subjgap,13,5,269,18.22,1,tedrg6
3,6,subjgap,14,6,202,-65.79,1,tedrg7
3,6,subjgap,15,6,173,-100.46,1,tedrg7
3,6,subjgap,16,6,164,-92.45,1,tedrg7
3,6,subjgap,17,6,246,-16.12,1,tedrg7
3,6,subjgap,18,6,231,-19.78,1,tedrg7
3,6,subjgap,19,6,294,9.2,1,tedrg7
3,7,objgap,1,1,302,45.55,1,tedrg1
3,7,objgap,2,1,422,137.2,1,tedrg1
3,7,objgap,3,2,306,49.55,1,tedrg2
3,7,objgap,4,3,257,0.55,1,tedrg2
3,7,objgap,5,3,235,-44.13,1,tedrg2
3,7,objgap,6,3,436,134.19,1,tedrg3
3,7,objgap,7,4,847,596.22,1,tedrg3
3,7,objgap,8,4,403,146.55,1,tedrg4
3,7,objgap,9,4,202,-88.47,1,tedrg4
3,7,objgap,11,5,248,-8.45,1,tedrg5
3,7,objgap,12,5,231,-25.45,1,tedrg6
3,7,objgap,13,5,179,-111.47,1,tedrg6
3,7,objgap,14,6,261,-6.79,1,tedrg7
3,7,objgap,15,6,309,41.21,1,tedrg7
3,8,subjgap,1,1,317,60.55,1,tedrg1
3,8,subjgap,2,1,243,-58.81,1,tedrg1
3,8,subjgap,3,2,311,54.55,1,tedrg2
3,8,subjgap,4,3,298,-3.81,1,tedrg2
3,8,subjgap,5,3,321,64.55,1,tedrg3
3,8,subjgap,6,3,179,-94.46,1,tedrg3
3,8,subjgap,7,4,201,-49.78,1,tedrg4
3,8,subjgap,8,4,247,-9.45,1,tedrg4
3,8,subjgap,9,4,187,-92.13,1,tedrg4
3,8,subjgap,11,5,168,-88.45,1,tedrg5
3,8,subjgap,12,5,168,-94.12,1,tedrg6
3,8,subjgap,13,5,175,-92.79,1,tedrg6
3,8,subjgap,14,6,184,-112.14,1,tedrg7
3,8,subjgap,15,6,164,-92.45,1,tedrg7
3,8,subjgap,16,6,269,12.55,1,tedrg7
3,8,subjgap,17,6,243,-19.12,1,tedrg7
3,8,subjgap,18,6,248,-8.45,1,tedrg7
3,8,subjgap,19,6,298,24.54,1,tedrg7
3,9,objgap,1,1,296,39.55,1,tedrg1
3,9,objgap,2,1,478,210.21,1,tedrg1
3,9,objgap,3,2,224,-32.45,1,tedrg2
3,9,objgap,4,3,224,-32.45,1,tedrg2
3,9,objgap,5,3,201,-72.46,1,tedrg2
3,9,objgap,6,3,198,-98.14,1,tedrg3
3,9,objgap,7,4,355,104.22,1,tedrg3
3,9,objgap,8,4,224,-32.45,1,tedrg4
3,9,objgap,9,4,209,-75.8,1,tedrg4
3,9,objgap,11,5,168,-99.79,1,tedrg5
3,9,objgap,12,5,309,46.88,1,tedrg6
3,9,objgap,13,5,206,-90.14,1,tedrg6
3,9,objgap,14,6,287,36.22,1,tedrg7
3,9,objgap,15,6,272,4.21,1,tedrg7
3,9,objgap,16,6,321,53.21,1,tedrg7
3,10,subjgap,1,1,335,78.55,1,tedrg1
3,10,subjgap,2,1,567,276.53,1,tedrg1
3,10,subjgap,3,2,283,26.55,1,tedrg2
3,10,subjgap,4,3,513,239.54,1,tedrg2
3,10,subjgap,5,3,250,-6.45,1,tedrg3
3,10,subjgap,6,3,235,-44.13,1,tedrg3
3,10,subjgap,7,4,291,28.88,1,tedrg4
3,10,subjgap,8,4,220,-36.45,1,tedrg4
3,10,subjgap,9,4,257,-10.79,1,tedrg4
3,10,subjgap,11,5,209,-47.45,1,tedrg5
3,10,subjgap,12,5,198,-115.15,1,tedrg6
3,10,subjgap,13,5,276,-3.13,1,tedrg6
3,10,subjgap,14,6,246,-27.46,1,tedrg7
3,10,subjgap,15,6,295,10.2,1,tedrg7
3,11,objgap,1,1,279,22.55,1,tedrg1
3,11,objgap,2,1,291,17.54,1,tedrg1
3,11,objgap,3,2,265,8.55,1,tedrg2
3,11,objgap,4,3,220,-36.45,1,tedrg2
3,11,objgap,5,3,216,-74.47,1,tedrg2
3,11,objgap,6,3,214,-70.8,1,tedrg3
3,11,objgap,7,4,328,77.22,1,tedrg3
3,11,objgap,8,4,272,15.55,1,tedrg4
3,11,objgap,9,4,220,-59.13,1,tedrg4
3,11,objgap,11,5,231,-31.12,1,tedrg5
3,11,objgap,12,5,227,-23.78,1,tedrg6
3,11,objgap,13,5,213,-71.8,1,tedrg6
3,11,objgap,14,6,313,45.21,1,tedrg7
3,12,subjgap,1,1,377,120.55,1,tedrg1
3,12,subjgap,2,1,446,144.19,1,tedrg1
3,12,subjgap,3,2,384,127.55,1,tedrg2
3,12,subjgap,4,3,321,36.2,1,tedrg2
3,12,subjgap,5,3,365,108.55,1,tedrg3
3,12,subjgap,6,3,269,-32.81,1,tedrg3
3,12,subjgap,7,4,236,-14.78,1,tedrg4
3,12,subjgap,8,4,526,269.55,1,tedrg4
3,12,subjgap,9,4,227,-40.79,1,tedrg4
3,12,subjgap,11,5,243,-13.45,1,tedrg5
3,12,subjgap,12,5,218,-72.47,1,tedrg6
3,12,subjgap,13,5,250,-17.79,1,tedrg6
3,12,subjgap,14,6,231,-25.45,1,tedrg7
3,12,subjgap,15,6,246,-38.8,1,tedrg7
3,12,subjgap,16,6,294,-2.14,1,tedrg7
3,13,objgap,1,1,291,34.55,1,tedrg1
3,13,objgap,2,1,328,43.2,1,tedrg1
3,13,objgap,3,2,250,-6.45,1,tedrg2
3,13,objgap,4,3,205,-51.45,1,tedrg2
3,13,objgap,5,3,440,172.21,1,tedrg2
3,13,objgap,6,3,220,-53.46,1,tedrg3
3,13,objgap,7,4,530,267.88,1,tedrg3
3,13,objgap,8,4,198,-58.45,1,tedrg4
3,13,objgap,9,4,187,-75.12,1,tedrg4
3,13,objgap,11,5,220,-36.45,1,tedrg5
3,13,objgap,12,5,279,16.88,1,tedrg6
3,13,objgap,13,5,186,-70.45,1,tedrg6
3,13,objgap,14,6,209,-41.78,1,tedrg7
3,13,objgap,15,6,269,-15.8,1,tedrg7
3,13,objgap,16,6,187,-120.48,1,tedrg7
3,14,subjgap,1,1,295,38.55,1,tedrg1
3,14,subjgap,2,1,407,105.19,1,tedrg1
3,14,subjgap,3,2,276,19.55,1,tedrg2
3,14,subjgap,4,3,224,-38.12,1,tedrg2
3,14,subjgap,5,3,216,-40.45,1,tedrg3
3,14,subjgap,6,3,209,-92.81,1,tedrg3
3,14,subjgap,7,4,295,44.22,1,tedrg4
3,14,subjgap,8,4,235,-21.45,1,tedrg4
3,14,subjgap,9,4,242,-25.79,1,tedrg4
3,14,subjgap,11,5,214,-42.45,1,tedrg5
3,14,subjgap,12,5,212,-50.12,1,tedrg6
3,14,subjgap,13,5,212,-61.46,1,tedrg6
3,14,subjgap,14,6,235,-21.45,1,tedrg7
3,14,subjgap,15,6,227,-35.12,1,tedrg7
3,14,subjgap,16,6,212,-44.45,1,tedrg7
3,14,subjgap,17,6,228,-28.45,1,tedrg7
3,14,subjgap,18,6,239,-23.12,1,tedrg7
3,14,subjgap,19,6,276,19.55,1,tedrg7
3,14,subjgap,20,6,280,6.54,1,tedrg7
3,15,objgap,1,1,302,45.55,1,tedrg1
3,15,objgap,2,1,391,106.2,1,tedrg1
3,15,objgap,3,2,246,-10.45,1,tedrg2
3,15,objgap,4,3,205,-51.45,1,tedrg2
3,15,objgap,5,3,205,-62.79,1,tedrg2
3,15,objgap,6,3,201,-72.46,1,tedrg3
3,15,objgap,7,4,209,-53.12,1,tedrg3
3,15,objgap,8,4,216,-40.45,1,tedrg4
3,15,objgap,9,4,200,-79.13,1,tedrg4
3,15,objgap,10,4,183,-79.12,1,tedrg5
3,15,objgap,11,5,168,-94.12,1,tedrg5
3,15,objgap,12,5,216,-63.13,1,tedrg6
3,15,objgap,13,5,226,-47.46,1,tedrg6
3,15,objgap,14,6,216,-74.47,1,tedrg7
3,16,subjgap,1,1,287,30.55,1,tedrg1
3,16,subjgap,2,1,261,-18.13,1,tedrg1
3,16,subjgap,3,2,317,60.55,1,tedrg2
3,16,subjgap,4,3,205,-62.79,1,tedrg2
3,16,subjgap,5,3,198,-58.45,1,tedrg3
3,16,subjgap,6,3,201,-89.47,1,tedrg3
3,16,subjgap,7,4,206,-44.78,1,tedrg4
3,16,subjgap,8,4,205,-51.45,1,tedrg4
3,16,subjgap,9,4,205,-79.8,1,tedrg4
3,16,subjgap,11,5,201,-61.12,1,tedrg5
3,16,subjgap,12,5,202,-48.78,1,tedrg6
3,16,subjgap,13,5,218,-55.46,1,tedrg6
3,16,subjgap,14,6,239,-23.12,1,tedrg7
3,16,subjgap,15,6,317,66.22,1,tedrg7
3,16,subjgap,16,6,321,53.21,1,tedrg7
4,1,subjgap,1,1,315,-70.87,0,tedrg1
4,1,subjgap,2,1,360,-140.91,0,tedrg1
4,1,subjgap,3,2,289,-96.87,0,tedrg2
4,1,subjgap,4,3,274,-134.88,0,tedrg2
4,1,subjgap,5,3,286,-99.87,0,tedrg3
4,1,subjgap,6,3,323,-269.94,0,tedrg3
4,1,subjgap,7,4,268,-94.86,0,tedrg4
4,1,subjgap,8,4,249,-136.87,0,tedrg4
4,1,subjgap,9,4,323,-131.89,0,tedrg4
4,1,subjgap,11,5,310,-75.87,0,tedrg5
4,1,subjgap,12,5,288,-166.89,0,tedrg6
4,1,subjgap,13,5,301,-84.87,0,tedrg6
4,1,subjgap,14,6,263,-76.85,0,tedrg7
4,1,subjgap,15,6,270,-138.88,0,tedrg7
4,1,subjgap,16,6,316,-138.89,0,tedrg7
4,2,objgap,1,1,294,-91.87,1,tedrg1
4,2,objgap,2,1,365,-66.88,1,tedrg1
4,2,objgap,3,2,360,-25.87,1,tedrg2
4,2,objgap,4,3,296,-89.87,1,tedrg2
4,2,objgap,5,3,300,-85.87,1,tedrg2
4,2,objgap,6,3,327,-127.89,1,tedrg3
4,2,objgap,7,4,289,-119.88,1,tedrg3
4,2,objgap,8,4,274,-111.87,1,tedrg4
4,2,objgap,9,4,296,-135.88,1,tedrg4
4,2,objgap,11,5,351,-57.88,1,tedrg5
4,2,objgap,12,5,270,-115.87,1,tedrg6
4,2,objgap,13,5,241,-167.88,1,tedrg6
4,2,objgap,14,6,320,-180.91,1,tedrg7
4,3,subjgap,1,1,271,-114.87,1,tedrg1
4,3,subjgap,2,1,337,-48.87,1,tedrg1
4,3,subjgap,3,2,267,-118.87,1,tedrg2
4,3,subjgap,4,3,278,-176.89,1,tedrg2
4,3,subjgap,5,3,307,-78.87,1,tedrg3
4,3,subjgap,6,3,599,190.12,1,tedrg3
4,3,subjgap,7,4,293,-115.88,1,tedrg4
4,3,subjgap,8,4,270,-115.87,1,tedrg4
4,3,subjgap,9,4,297,-88.87,1,tedrg4
4,3,subjgap,11,5,292,-93.87,1,tedrg5
4,3,subjgap,12,5,304,-104.88,1,tedrg6
4,3,subjgap,13,5,293,-207.91,1,tedrg6
4,3,subjgap,14,6,334,-97.88,1,tedrg7
4,3,subjgap,15,6,345,-155.91,1,tedrg7
4,3,subjgap,16,6,298,-64.86,1,tedrg7
4,3,subjgap,17,6,279,-106.87,1,tedrg7
4,3,subjgap,18,6,382,-187.93,1,tedrg7
4,4,objgap,1,1,435,49.13,1,tedrg1
4,4,objgap,2,1,522,67.11,1,tedrg1
4,4,objgap,3,2,404,18.13,1,tedrg2
4,4,objgap,4,3,431,45.13,1,tedrg2
4,4,objgap,5,3,445,-55.91,1,tedrg2
4,4,objgap,6,3,401,-145.92,1,tedrg3
4,4,objgap,7,4,393,30.14,1,tedrg3
4,4,objgap,8,4,453,67.13,1,tedrg4
4,4,objgap,9,4,1168,667.09,1,tedrg4
4,4,objgap,11,5,3319,2933.13,1,tedrg5
4,4,objgap,12,5,433,-21.89,1,tedrg6
4,4,objgap,13,5,289,-73.86,1,tedrg6
4,4,objgap,14,6,274,-203.9,1,tedrg7
4,4,objgap,15,6,293,-69.86,1,tedrg7
4,4,objgap,16,6,267,-118.87,1,tedrg7
4,4,objgap,17,6,297,-203.91,1,tedrg7
4,4,objgap,18,6,333,-190.92,1,tedrg7
4,5,subjgap,1,1,483,97.13,1,tedrg1
4,5,subjgap,2,1,712,280.12,1,tedrg1
4,5,subjgap,3,2,514,128.13,1,tedrg2
4,5,subjgap,4,3,383,-25.88,1,tedrg2
4,5,subjgap,5,3,382,-3.87,1,tedrg3
4,5,subjgap,6,3,354,-100.89,1,tedrg3
4,5,subjgap,7,4,353,-9.86,1,tedrg4
4,5,subjgap,8,4,338,-47.87,1,tedrg4
4,5,subjgap,9,4,401,-99.91,1,tedrg4
4,5,subjgap,11,5,323,-62.87,1,tedrg5
4,5,subjgap,12,5,317,-160.9,1,tedrg6
4,5,subjgap,13,5,297,-134.88,1,tedrg6
4,5,subjgap,14,6,278,-107.87,1,tedrg7
4,5,subjgap,15,6,1885,1315.07,1,tedrg7
4,6,objgap,1,1,346,-39.87,1,tedrg1
4,6,objgap,2,1,1111,656.11,1,tedrg1
4,6,objgap,3,2,450,64.13,1,tedrg2
4,6,objgap,4,3,763,377.13,1,tedrg2
4,6,objgap,5,3,383,-71.89,1,tedrg2
4,6,objgap,6,3,1231,753.1,1,tedrg3
4,6,objgap,7,4,442,79.14,1,tedrg3
4,6,objgap,8,4,411,25.13,1,tedrg4
4,6,objgap,9,4,338,-93.88,1,tedrg4
4,6,objgap,11,5,376,-78.89,1,tedrg5
4,6,objgap,12,5,399,-32.88,1,tedrg6
4,6,objgap,13,5,529,166.14,1,tedrg6
4,6,objgap,14,6,394,-37.88,1,tedrg7
4,6,objgap,15,6,417,-37.89,1,tedrg7
4,6,objgap,16,6,332,-53.87,1,tedrg7
4,6,objgap,17,6,297,-111.88,1,tedrg7
4,6,objgap,18,6,293,-69.86,1,tedrg7
4,6,objgap,19,6,1207,706.09,1,tedrg7
4,7,subjgap,1,1,458,72.13,0,tedrg1
4,7,subjgap,2,1,769,268.09,0,tedrg1
4,7,subjgap,3,2,659,273.13,0,tedrg2
4,7,subjgap,4,3,542,-27.93,0,tedrg2
4,7,subjgap,5,3,447,61.13,0,tedrg3
4,7,subjgap,6,3,555,77.1,0,tedrg3
4,7,subjgap,7,4,517,154.14,0,tedrg4
4,7,subjgap,8,4,398,12.13,0,tedrg4
4,7,subjgap,9,4,3539,3015.08,0,tedrg4
4,7,subjgap,11,5,402,16.13,0,tedrg5
4,7,subjgap,12,5,379,-6.87,0,tedrg6
4,7,subjgap,13,5,360,-163.92,0,tedrg6
4,7,subjgap,14,6,298,-133.88,0,tedrg7
4,7,subjgap,15,6,737,305.12,0,tedrg7
4,8,objgap,1,1,364,-21.87,1,tedrg1
4,8,objgap,2,1,405,-164.93,1,tedrg1
4,8,objgap,3,2,330,-55.87,1,tedrg2
4,8,objgap,4,3,286,-99.87,1,tedrg2
4,8,objgap,5,3,330,-124.89,1,tedrg2
4,8,objgap,6,3,330,-239.93,1,tedrg3
4,8,objgap,7,4,302,-60.86,1,tedrg3
4,8,objgap,8,4,259,-126.87,1,tedrg4
4,8,objgap,9,4,244,-233.9,1,tedrg4
4,8,objgap,11,5,375,-10.87,1,tedrg5
4,8,objgap,12,5,324,-84.88,1,tedrg6
4,8,objgap,13,5,270,-161.88,1,tedrg6
4,8,objgap,14,6,335,-211.92,1,tedrg7
4,8,objgap,15,6,320,-65.87,1,tedrg7
4,8,objgap,16,6,233,-152.87,1,tedrg7
4,8,objgap,17,6,289,-119.88,1,tedrg7
4,8,objgap,18,6,260,-125.87,1,tedrg7
4,8,objgap,19,6,330,-124.89,1,tedrg7
4,9,subjgap,1,1,267,-118.87,1,tedrg1
4,9,subjgap,2,1,329,-102.88,1,tedrg1
4,9,subjgap,3,2,383,-2.87,1,tedrg2
4,9,subjgap,4,3,292,-254.92,1,tedrg2
4,9,subjgap,5,3,327,-58.87,1,tedrg3
4,9,subjgap,6,3,283,-171.89,1,tedrg3
4,9,subjgap,7,4,292,-70.86,1,tedrg4
4,9,subjgap,8,4,264,-121.87,1,tedrg4
4,9,subjgap,9,4,248,-252.91,1,tedrg4
4,9,subjgap,11,5,248,-183.88,1,tedrg5
4,9,subjgap,12,5,230,-178.88,1,tedrg6
4,9,subjgap,13,5,240,-306.92,1,tedrg6
4,9,subjgap,14,6,292,-70.86,1,tedrg7
4,9,subjgap,15,6,238,-193.88,1,tedrg7
4,9,subjgap,16,6,263,-168.88,1,tedrg7
4,10,objgap,1,1,390,4.13,1,tedrg1
4,10,objgap,2,1,796,272.08,1,tedrg1
4,10,objgap,3,2,625,239.13,1,tedrg2
4,10,objgap,4,3,402,16.13,1,tedrg2
4,10,objgap,5,3,581,103.1,1,tedrg2
4,10,objgap,6,3,939,484.11,1,tedrg3
4,10,objgap,7,4,686,277.12,1,tedrg3
4,10,objgap,8,4,2972,2586.13,1,tedrg4
4,10,objgap,9,4,2849,2417.12,1,tedrg4
4,10,objgap,11,5,409,23.13,1,tedrg5
4,10,objgap,12,5,424,-191.95,1,tedrg6
4,10,objgap,13,5,320,-157.9,1,tedrg6
4,10,objgap,14,6,379,-75.89,1,tedrg7
4,10,objgap,15,6,342,-158.91,1,tedrg7
4,11,subjgap,1,1,502,116.13,1,tedrg1
4,11,subjgap,2,1,692,237.11,1,tedrg1
4,11,subjgap,3,2,450,64.13,1,tedrg2
4,11,subjgap,4,3,476,-24.91,1,tedrg2
4,11,subjgap,5,3,418,32.13,1,tedrg3
4,11,subjgap,6,3,649,125.08,1,tedrg3
4,11,subjgap,7,4,357,-5.86,1,tedrg4
4,11,subjgap,8,4,368,-17.87,1,tedrg4
4,11,subjgap,9,4,5281,4803.1,1,tedrg4
4,11,subjgap,11,5,406,-2.88,1,tedrg5
4,11,subjgap,12,5,320,-42.86,1,tedrg6
4,11,subjgap,13,5,290,-210.91,1,tedrg6
4,11,subjgap,14,6,980,548.12,1,tedrg7
4,12,objgap,1,1,443,57.13,1,tedrg1
4,12,objgap,2,1,772,202.07,1,tedrg1
4,12,objgap,3,2,569,183.13,1,tedrg2
4,12,objgap,4,3,562,176.13,1,tedrg2
4,12,objgap,5,3,1593,1023.07,1,tedrg2
4,12,objgap,6,3,503,2.09,1,tedrg3
4,12,objgap,7,4,364,1.14,1,tedrg3
4,12,objgap,8,4,372,-13.87,1,tedrg4
4,12,objgap,9,4,360,-71.88,1,tedrg4
4,12,objgap,11,5,356,-29.87,1,tedrg5
4,12,objgap,12,5,450,-73.92,1,tedrg6
4,12,objgap,13,5,300,-131.88,1,tedrg6
4,12,objgap,14,6,308,-77.87,1,tedrg7
4,12,objgap,15,6,313,-187.91,1,tedrg7
4,12,objgap,16,6,394,-152.92,1,tedrg7
4,13,subjgap,1,1,282,-103.87,1,tedrg1
4,13,subjgap,2,1,504,3.09,1,tedrg1
4,13,subjgap,3,2,346,-39.87,1,tedrg2
4,13,subjgap,4,3,374,-80.89,1,tedrg2
4,13,subjgap,5,3,383,-2.87,1,tedrg3
4,13,subjgap,6,3,384,-47.88,1,tedrg3
4,13,subjgap,7,4,410,1.12,1,tedrg4
4,13,subjgap,8,4,338,-47.87,1,tedrg4
4,13,subjgap,9,4,385,-23.88,1,tedrg4
4,13,subjgap,11,5,384,-1.87,1,tedrg5
4,13,subjgap,12,5,353,-55.88,1,tedrg6
4,13,subjgap,13,5,360,-25.87,1,tedrg6
4,13,subjgap,14,6,312,-50.86,1,tedrg7
4,13,subjgap,15,6,353,-147.91,1,tedrg7
4,13,subjgap,16,6,1381,788.06,1,tedrg7
4,14,objgap,1,1,369,-16.87,1,tedrg1
4,14,objgap,2,1,679,109.07,1,tedrg1
4,14,objgap,3,2,397,11.13,1,tedrg2
4,14,objgap,4,3,319,-66.87,1,tedrg2
4,14,objgap,5,3,408,-161.93,1,tedrg2
4,14,objgap,6,3,371,-37.88,1,tedrg3
4,14,objgap,7,4,331,-31.86,1,tedrg3
4,14,objgap,8,4,274,-111.87,1,tedrg4
4,14,objgap,9,4,293,-138.88,1,tedrg4
4,14,objgap,11,5,330,-55.87,1,tedrg5
4,14,objgap,12,5,312,-96.88,1,tedrg6
4,14,objgap,13,5,342,-112.89,1,tedrg6
4,14,objgap,14,6,289,-96.87,1,tedrg7
4,14,objgap,15,6,277,-131.88,1,tedrg7
4,14,objgap,16,6,259,-126.87,1,tedrg7
4,14,objgap,17,6,286,-99.87,1,tedrg7
4,14,objgap,18,6,296,-112.88,1,tedrg7
4,14,objgap,19,6,317,-68.87,1,tedrg7
4,14,objgap,20,6,380,-74.89,1,tedrg7
4,15,subjgap,1,1,353,-32.87,1,tedrg1
4,15,subjgap,2,1,458,-42.91,1,tedrg1
4,15,subjgap,3,2,543,157.13,1,tedrg2
4,15,subjgap,4,3,712,257.11,1,tedrg2
4,15,subjgap,5,3,504,118.13,1,tedrg3
4,15,subjgap,6,3,1552,1120.12,1,tedrg3
4,15,subjgap,7,4,327,-81.88,1,tedrg4
4,15,subjgap,8,4,315,-70.87,1,tedrg4
4,15,subjgap,9,4,371,-106.9,1,tedrg4
4,15,subjgap,10,4,380,-28.88,1,tedrg5
4,15,subjgap,11,5,328,-80.88,1,tedrg5
4,15,subjgap,12,5,364,-113.9,1,tedrg6
4,15,subjgap,13,5,331,-123.89,1,tedrg6
4,15,subjgap,14,6,334,-189.92,1,tedrg7
4,16,objgap,1,1,405,19.13,1,tedrg1
4,16,objgap,2,1,641,163.1,1,tedrg1
4,16,objgap,3,2,412,26.13,1,tedrg2
4,16,objgap,4,3,532,146.13,1,tedrg2
4,16,objgap,5,3,596,72.08,1,tedrg2
4,16,objgap,6,3,829,397.12,1,tedrg3
4,16,objgap,7,4,468,105.14,1,tedrg3
4,16,objgap,8,4,319,-66.87,1,tedrg4
4,16,objgap,9,4,1182,681.09,1,tedrg4
4,16,objgap,11,5,345,-63.88,1,tedrg5
4,16,objgap,12,5,361,-1.86,1,tedrg6
4,16,objgap,13,5,389,-65.89,1,tedrg6
4,16,objgap,14,6,369,-39.88,1,tedrg7
4,16,objgap,15,6,464,101.14,1,tedrg7
4,16,objgap,16,6,405,-26.88,1,tedrg7
5,1,objgap,1,1,389,24.17,1,tedrg1
5,1,objgap,2,1,447,50.16,1,tedrg1
5,1,objgap,3,2,364,-0.83,1,tedrg2
5,1,objgap,4,3,326,-38.83,1,tedrg2
5,1,objgap,5,3,335,-87.45,1,tedrg2
5,1,objgap,6,3,368,-3.23,1,tedrg3
5,1,objgap,7,4,390,31.57,1,tedrg3
5,1,objgap,8,4,366,1.17,1,tedrg4
5,1,objgap,9,4,337,-47.04,1,tedrg4
5,1,objgap,11,5,552,187.17,1,tedrg5
5,1,objgap,12,5,431,46.96,1,tedrg6
5,1,objgap,13,5,330,-34.83,1,tedrg6
5,1,objgap,14,6,301,-51.03,1,tedrg7
5,1,objgap,15,6,322,-49.23,1,tedrg7
5,1,objgap,16,6,394,9.96,1,tedrg7
5,2,subjgap,1,1,439,74.17,1,tedrg1
5,2,subjgap,2,1,427,49.36,1,tedrg1
5,2,subjgap,3,2,360,-4.83,1,tedrg2
5,2,subjgap,4,3,405,20.96,1,tedrg2
5,2,subjgap,5,3,419,54.17,1,tedrg3
5,2,subjgap,6,3,331,-33.83,1,tedrg3
5,2,subjgap,7,4,307,-64.23,1,tedrg4
5,2,subjgap,8,4,297,-67.83,1,tedrg4
5,2,subjgap,9,4,258,-119.64,1,tedrg4
5,2,subjgap,11,5,303,-68.23,1,tedrg5
5,2,subjgap,12,5,618,253.17,1,tedrg6
5,2,subjgap,13,5,353,-18.23,1,tedrg6
5,2,subjgap,14,6,378,-18.84,1,tedrg7
5,3,objgap,1,1,368,3.17,1,tedrg1
5,3,objgap,2,1,330,-34.83,1,tedrg1
5,3,objgap,3,2,300,-64.83,1,tedrg2
5,3,objgap,4,3,416,51.17,1,tedrg2
5,3,objgap,5,3,323,-48.23,1,tedrg2
5,3,objgap,6,3,283,-101.04,1,tedrg3
5,3,objgap,7,4,420,48.77,1,tedrg3
5,3,objgap,8,4,599,234.17,1,tedrg4
5,3,objgap,9,4,266,-98.83,1,tedrg4
